-1.42934; 0.27294; 9.48583
-1.48919; 0.19632; 9.5816
-1.56102; 0.17717; 9.5385
-1.55623; 0.18675; 9.59835
-1.51074; 0.17957; 9.55047
-1.55863; 0.19393; 9.44991
-1.60412; 0.1245; 9.58638
-1.58496; 0.12689; 9.58399
-1.62087; 0.12929; 9.67018
-1.64003; 0.12689; 9.50019
-1.5682; 0.11971; 9.35893
-1.47004; 0.13408; 9.41161
-1.50356; 0.20111; 9.47864
-1.56102; 0.15562; 9.42837
-1.53468; 0.14605; 9.35893
-1.43892; 0.14844; 9.56962
-1.46525; 0.13647; 9.72046
-1.5682; 0.11253; 9.52892
-1.54905; 0.1245; 9.4571
-1.49877; 0.14844; 9.31105
-1.51314; 0.13408; 9.47386
-1.49159; 0.11971; 9.59117
-1.53468; 0.13886; 9.5385
-1.45328; 0.19632; 9.46428
-1.43892; 0.15083; 9.34218
-1.43413; 0.14126; 9.48104
-1.39582; 0.1221; 9.68455
-1.4054; 0.08619; 9.77553
-1.44131; 0.0814; 9.9096
-1.32639; 0.13168; 9.62708
-1.34315; 0.14844; 9.5385
-1.2785; 0.23224; 9.60075
-1.25935; 0.21787; 9.38766
-1.18992; 0.22027; 9.4954
-1.18992; 0.26576; 9.61751
-1.05105; 0.29928; 9.77074
-1.07739; 0.34477; 9.73243
-1.1157; 0.30406; 9.59357
-1.13006; 0.23463; 9.48104
-1.06781; 0.28012; 9.75637
-1.0343; 0.26336; 9.79707
-1.25456; 0.2466; 9.61511
-1.17316; 0.16281; 9.52892
-1.20189; 0.12929; 9.58638
-1.08936; 0.21069; 9.55047
-1.0726; 0.17478; 9.51695
-1.04866; 0.17478; 9.45949
-1.07739; 0.18435; 9.32781
-1.05105; 0.12689; 9.43076
-1.0319; 0.16281; 9.65342
-1.00796; 0.16759; 9.44513
-0.9098; 0.16999; 9.36851
-0.75417; 0.22505; 9.47864
-0.77333; 0.249; 9.64863
-0.89543; 0.249; 9.76355
-0.87867; 0.2466; 9.81862
-0.8691; 0.21069; 9.92157
-1.02232; 0.18435; 9.36851
-1.15401; 0.21787; 9.31584
-0.9481; 0.18914; 9.74919
-0.83079; 0.08859; 10.00058
-0.79248; 0.14844; 10.01255
-0.90261; 0.17238; 9.76116
-0.98641; 0.2059; 9.64145
-0.75657; 0.17957; 9.83538
-0.61052; 0.16759; 9.90002
-0.61531; 0.12689; 9.92397
-0.62249; 0.17478; 9.72285
-0.7446; 0.10774; 9.49301
-0.33758; 0.07183; 9.65103
-0.17957; -0.1221; 10.1993
-0.38547; 0.00239; 10.24479
-0.37589; 0.0431; 9.97424
-0.34955; 0.00239; 10.42914
-0.49799; -0.02394; 9.04769
-0.60094; 0.2873; 9.52892
-0.82121; 0.41899; 8.90404
-0.84276; 0.50278; 8.51618
-0.79966; 0.59376; 8.57364
-0.92416; 0.54827; 9.25359
-1.28808; 0.35674; 9.64145
-1.6113; 0.16999; 9.81623
-1.6496; -0.10056; 9.69652
-1.39103; -0.23463; 9.75877
-1.27611; -0.27533; 9.7875
-1.14922; -0.1652; 9.63427
-0.95529; -0.02155; 9.61751
-0.73263; 0.18914; 9.37091
-0.62489; 0.30167; 8.9591
-0.61052; 0.26815; 9.22486
-0.77093; 0.26097; 9.76834
-0.92416; 0.249; 9.94791
-0.84515; 0.27533; 9.71806
-0.73502; 0.17957; 9.68455
-0.73741; 0.10534; 9.81383
-0.82121; 0.03591; 9.74679
-1.07739; -0.03352; 9.73243
-1.1133; -0.02634; 9.7875
-1.11809; -0.01676; 9.84496
-1.25456; -0.00479; 10.12987
-1.42694; 0.05746; 10.42675
-1.43892; 0.11253; 10.10832
-1.19471; 0.38068; 10.58955
-1.02711; 0.30646; 11.58794
-1.48441; -0.00718; 10.99657
-1.98719; 0.21787; 10.34056
-1.67594; 0.91937; 8.46829
-0.52912; 1.4054; 6.18183
-0.0431; 1.80283; 5.23851
0.63207; 1.79326; 4.1707
-0.19872; -0.03831; 4.5011
-3.33752; -2.59531; 10.71645
-6.54814; -4.33829; 15.90947
-9.0429; -4.47476; 19.6133
-8.35098; -3.41413; 20.57577
-5.52103; -2.31759; 15.46415
-2.66235; -0.76854; 10.49139
0.5794; 0.95289; 6.66067
2.37265; 2.24816; 3.02148
3.01669; 3.29921; 0.73741
2.91374; 3.62722; 1.03908
1.95367; 3.48596; 1.52032
0.52672; 3.08373; 2.28646
-0.43574; 2.01113; 2.88262
-1.01275; 0.80206; 6.97192
-3.8403; -0.78051; 13.94383
-7.17542; -2.64559; 18.66041
-10.40759; -3.2202; 20.34353
-10.06522; -3.03106; 17.68597
-6.03099; -1.1157; 12.21043
-1.75974; 1.20428; 7.42203
0.44532; 2.66475; 4.66391
1.86029; 3.29921; 4.44364
2.3535; 3.36385; 5.26246
2.65278; 3.2202; 5.41568
2.71502; 2.99275; 5.40611
1.65918; 2.5618; 7.44357
0.19632; 1.84354; 10.70208
-1.21625; 0.72065; 12.48816
-2.57616; -0.17957; 13.29261
-3.30639; -0.47405; 15.07629
-3.48835; -0.54588; 12.88799
-3.33512; -0.03352; 11.43471
-1.82199; 0.67038; 10.30464
-0.75178; 1.36469; 9.23444
-0.27294; 1.5275; 8.55927
-0.22745; 0.81403; 9.83538
-0.92416; -0.81403; 11.05882
-1.86748; -2.11169; 11.34133
-2.66714; -2.76051; 10.96784
-2.8084; -2.44687; 10.78588
-2.36308; -1.42216; 10.18733
-1.96564; -0.38307; 9.69412
-1.01993; 0.09816; 9.33739
-0.0838; 0.37589; 8.48984
0.05746; 0.56264; 7.65187
-0.34955; 0.71826; 7.85298
-0.55785; 0.79966; 8.99262
-0.64643; 0.7422; 9.44752
-0.54109; 0.74939; 8.81066
-0.54827; 0.77572; 8.44914
-0.51715; 0.87149; 8.49463
-0.29688; 1.04866; 8.88249
0.18914; 1.16598; 9.33978
0.26097; 1.29766; 9.52653
0.43814; 1.34315; 9.22965
0.29209; 1.35033; 8.95431
-0.07183; 1.25217; 8.93516
-0.26815; 1.23541; 9.62469
-0.2059; 1.25696; 10.3238
-0.35674; 1.31921; 10.34295
-0.23942; 1.42455; 10.17057
-0.10534; 1.53708; 10.28788
0.00958; 1.63285; 10.32859
-0.02394; 1.56581; 9.85693
-0.11971; 1.52989; 9.34696
-0.13408; 1.58257; 9.36612
-0.2083; 1.49877; 9.39485
-0.21308; 1.39821; 9.08121
0.14365; 1.7741; 11.33654
0.40223; 1.30245; 10.43393
-0.31364; 1.28808; 10.1155
-0.68714; 0.71587; 9.83299
-0.72305; 0.95289; 10.06762
-0.54827; 1.1971; 10.02931
-0.56982; 1.18034; 9.63427
-0.3304; 1.43892; 7.92241
-0.75896; 0.89783; 10.4459
-1.26893; 0.95768; 10.14663
-1.12527; 0.83079; 9.57202
-0.46208; 1.06063; 9.91678
0.59376; 0.97683; 4.24731
-0.05746; 1.52032; 10.75236
-0.06225; 1.17795; 10.72124
-1.00796; 0.64643; 9.53611
-0.98641; 0.45729; 9.22246
-0.28252; 1.1133; 9.72285
0.31125; 1.47722; 9.78989
0.07661; 1.40779; 9.14585
-0.23703; 1.1995; 8.84418
-0.54109; 1.15879; 8.71968
-0.55785; 1.20189; 9.06445
-0.2897; 1.39582; 9.44513
0.14365; 1.53468; 9.14585
1
0.2059; 1.69509; 8.87531
0.42138; 2.02789; 8.35337
1
-0.7446; 1.41976; 8.57603
0.30885; 1.43652; 10.0748
1.05824; 1.65918; 11.88961
-0.58658; 1.83875; 12.67251
1
0.10295; 1.16119; 10.54406
0.39744; 1.00317; 9.28232
-1.58017; 0.38786; 9.62948
-1.79805; -0.35195; 10.96066
-0.71347; -0.60334; 10.16817
0.02634; -0.00239; 11.643
0.37828; -0.4956; 9.74679
-0.03352; -0.7015; 9.01178
-0.39265; -0.10295; 9.65582
-0.03112; 0.45969; 8.88009
0.58897; 0.92177; 8.53054
0.95289; 1.06063; 7.99185
0.97683; 0.98162; 7.94157
1.05105; 0.77812; 8.23605
1.42934; 0.6201; 9.18176
1.50116; 0.38068; 9.75158
0.93853; -0.11492; 10.11311
0.67995; -0.33279; 9.81144
0.87149; -0.31364; 9.73482
0.82839; -0.46687; 9.75158
0.37589; -0.54348; 10.89841
0.03352; -0.55785; 11.47062
0.89064; -0.09577; 10.1155
1.61609; 0.35434; 9.38527
1.18034; 0.47405; 9.11712
1.07978; 0.76375; 8.74841
1.24977; 0.98641; 8.14029
1.72143; 0.42377; 7.6399
2.14281; 0.02394; 7.12275
1.13006; -0.49081; 5.10204
1.56341; 0.16041; 9.84017
2.43251; 0.31603; 9.52174
2.78446; -0.02873; 10.00776
1.21147; 0.22745; 9.91199
0.01437; 0.23703; 9.88805
0.64643; 0.04788; 9.15064
1.09654; 0.30167; 8.95431
1.00556; 0.21308; 9.7444
0.80206; 0.33519; 9.58638
0.60573; 0.4549; 9.32302
0.50039; 0.56982; 11.39161
0.87867; 1.07739; 9.79228
0.63925; 0.58897; 8.95671
0.52912; 0.44053; 8.71489
0.36871; 0.31125; 9.20571
0.50278; 0.41659; 10.33816
0.39504; 0.63207; 10.13466
0.52912; 0.84515; 9.73722
0.38307; 0.72305; 9.5385
